sale_id,sale_date,product_id,product_name,category,customer_id,customer_name,salesperson_id,quantity,unit_price,discount,total_amount,payment_method,shipping_mode,region,sale_date_only,sale_year,sale_month,sale_day
SALE100572,2025-03-20 11:17:03.030096,P008,USB-C Hub,Accessories,CUST0058,Linda Wright,SP003,4,32.37,0.0,129.48,Bank Transfer,Next Day,East,2025-03-20,2025,3,20
SALE100573,2025-03-14 14:17:03.030096,P006,Webcam HD,Electronics,CUST0082,Barbara Collins,SP002,3,86.31,0.0,258.93,PayPal,Standard,South,2025-03-14,2025,3,14
SALE100574,2025-12-21 02:17:03.030096,P003,Gaming Chair,Furniture,CUST0083,Barbara Hill,SP004,1,339.14,0.0,339.14,Credit Card,Express,West,2025-12-21,2025,12,21
SALE100575,2025-09-29 22:17:03.030096,P003,Gaming Chair,Furniture,CUST0009,Timothy Ramirez,SP001,1,333.07,0.0,333.07,PayPal,Next Day,North,2025-09-29,2025,9,29
SALE100576,2025-11-15 22:17:03.030096,P002,Wireless Mouse,Accessories,CUST0065,Carol Young,SP002,1,41.04,7.03,34.01,Cash,Express,South,2025-11-15,2025,11,15
SALE100577,2025-05-05 07:17:03.030096,P008,USB-C Hub,Accessories,CUST0002,Stephanie Watson,SP003,1,35.0,0.0,35.0,PayPal,Standard,East,2025-05-05,2025,5,5
SALE100578,2025-08-30 02:17:03.030096,P006,Webcam HD,Electronics,CUST0082,Barbara Collins,SP002,1,81.17,0.0,81.17,Credit Card,Next Day,South,2025-08-30,2025,8,30
SALE100579,2025-10-13 09:17:03.030096,P003,Gaming Chair,Furniture,CUST0033,Kevin Ramirez,SP002,2,276.01,0.0,552.02,Bank Transfer,Standard,South,2025-10-13,2025,10,13
SALE100580,2025-09-23 19:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0001,Sandra Carter,SP001,1,141.86,10.97,130.89,Credit Card,Express,North,2025-09-23,2025,9,23
SALE100581,2025-09-22 12:17:03.030096,P008,USB-C Hub,Accessories,CUST0012,Joseph Murphy,SP001,2,35.42,13.25,57.59,Credit Card,Standard,North,2025-09-22,2025,9,22
SALE100582,2025-04-22 23:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0049,Ruth Sanders,SP001,4,149.47,40.48,557.4,Cash,Next Day,North,2025-04-22,2025,4,22
SALE100583,2025-10-05 08:17:03.030096,P003,Gaming Chair,Furniture,CUST0018,Brenda Hernandez,SP001,2,332.76,0.0,665.52,Credit Card,Standard,North,2025-10-05,2025,10,5
SALE100584,2025-12-06 06:17:03.030096,P001,Laptop Pro,Electronics,CUST0001,Sandra Carter,SP001,4,1378.88,0.0,5515.52,PayPal,Next Day,North,2025-12-06,2025,12,6
SALE100585,2025-08-17 19:17:03.030096,P006,Webcam HD,Electronics,CUST0036,Jeffrey Watson,SP004,1,72.24,0.0,72.24,PayPal,Express,West,2025-08-17,2025,8,17
SALE100586,2025-04-06 19:17:03.030096,P001,Laptop Pro,Electronics,CUST0073,Carol Stewart,SP002,2,1040.63,216.41,1864.85,Credit Card,Next Day,South,2025-04-06,2025,4,6
SALE100587,2025-05-13 03:17:03.030096,P008,USB-C Hub,Accessories,CUST0026,Angela Sanchez,SP002,3,33.6,24.78,76.02,Credit Card,Express,South,2025-05-13,2025,5,13
SALE100588,2025-10-03 19:17:03.030096,P001,Laptop Pro,Electronics,CUST0066,Kimberly Bell,SP003,1,1131.24,0.0,1131.24,Cash,Express,East,2025-10-03,2025,10,3
SALE100589,2025-03-03 11:17:03.030096,P008,USB-C Hub,Accessories,CUST0053,Eric Jones,SP001,2,34.3,0.0,68.6,Bank Transfer,Standard,North,2025-03-03,2025,3,3
SALE100590,2025-11-20 03:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0081,Brandon Nguyen,SP002,3,122.19,0.0,366.57,Cash,Standard,South,2025-11-20,2025,11,20
SALE100591,2025-04-13 18:17:03.030096,P007,Desk Lamp,Furniture,CUST0030,Ryan Howard,SP001,4,45.57,0.0,182.28,Bank Transfer,Standard,North,2025-04-13,2025,4,13
SALE100592,2025-11-16 23:17:03.030096,P008,USB-C Hub,Accessories,CUST0009,Timothy Ramirez,SP001,3,39.19,9.25,108.32,Credit Card,Next Day,North,2025-11-16,2025,11,16
SALE100593,2025-04-28 10:17:03.030096,P001,Laptop Pro,Electronics,CUST0062,Michael Garcia,SP001,1,1286.62,0.0,1286.62,Cash,Express,North,2025-04-28,2025,4,28
SALE100594,2025-07-18 15:17:03.030096,P001,Laptop Pro,Electronics,CUST0036,Jeffrey Watson,SP004,2,1166.98,0.0,2333.96,Bank Transfer,Express,West,2025-07-18,2025,7,18
SALE100595,2026-01-05 00:17:03.030096,P001,Laptop Pro,Electronics,CUST0095,Laura Roberts,SP002,3,1255.45,0.0,3766.35,Bank Transfer,Next Day,South,2026-01-05,2026,1,5
SALE100596,2026-01-12 11:17:03.030096,P001,Laptop Pro,Electronics,CUST0068,Kenneth Cox,SP001,1,1108.92,0.0,1108.92,Credit Card,Standard,North,2026-01-12,2026,1,12
SALE100597,2025-05-29 08:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0079,Stephen Reed,SP001,1,144.94,0.0,144.94,PayPal,Standard,North,2025-05-29,2025,5,29
SALE100598,2025-03-16 00:17:03.030096,P007,Desk Lamp,Furniture,CUST0033,Kevin Ramirez,SP002,5,36.58,0.0,182.9,Credit Card,Next Day,South,2025-03-16,2025,3,16
SALE100599,2025-09-24 19:17:03.030096,P003,Gaming Chair,Furniture,CUST0029,Charles Turner,SP004,1,322.99,23.59,299.4,Bank Transfer,Standard,West,2025-09-24,2025,9,24
SALE100600,2025-06-03 07:17:03.030096,P007,Desk Lamp,Furniture,CUST0054,Anna Taylor,SP001,3,38.66,0.0,115.98,Bank Transfer,Standard,North,2025-06-03,2025,6,3
SALE100601,2025-07-06 09:17:03.030096,P004,"Monitor 27""",Electronics,CUST0010,Nicholas Rodriguez,SP003,4,386.15,154.14,1390.46,Bank Transfer,Express,East,2025-07-06,2025,7,6
SALE100602,2025-07-07 15:17:03.030096,P006,Webcam HD,Electronics,CUST0072,Scott Davis,SP004,1,79.68,0.0,79.68,Cash,Standard,West,2025-07-07,2025,7,7
SALE100603,2025-11-08 19:17:03.030096,P006,Webcam HD,Electronics,CUST0048,Rebecca Sanders,SP001,2,80.05,0.0,160.1,Credit Card,Next Day,North,2025-11-08,2025,11,8
SALE100604,2025-11-07 09:17:03.030096,P004,"Monitor 27""",Electronics,CUST0083,Barbara Hill,SP004,4,401.21,0.0,1604.84,Cash,Express,West,2025-11-07,2025,11,7
SALE100605,2025-05-03 04:17:03.030096,P003,Gaming Chair,Furniture,CUST0085,Rebecca Johnson,SP003,1,301.9,0.0,301.9,Cash,Standard,East,2025-05-03,2025,5,3
SALE100606,2025-05-21 06:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0012,Joseph Murphy,SP001,1,147.44,0.0,147.44,Cash,Express,North,2025-05-21,2025,5,21
SALE100607,2025-10-31 08:17:03.030096,P007,Desk Lamp,Furniture,CUST0074,Kenneth Sanders,SP001,4,38.4,25.64,127.96,Credit Card,Express,North,2025-10-31,2025,10,31
SALE100608,2025-02-23 13:17:03.030096,P001,Laptop Pro,Electronics,CUST0050,Sharon Ross,SP001,4,1066.85,0.0,4267.4,Bank Transfer,Standard,North,2025-02-23,2025,2,23
SALE100609,2025-11-18 11:17:03.030096,P001,Laptop Pro,Electronics,CUST0037,Emily Clark,SP004,3,1209.85,0.0,3629.55,Bank Transfer,Standard,West,2025-11-18,2025,11,18
SALE100610,2025-07-28 09:17:03.030096,P001,Laptop Pro,Electronics,CUST0067,Sharon Bailey,SP003,2,1088.04,0.0,2176.08,Cash,Standard,East,2025-07-28,2025,7,28
SALE100611,2025-05-25 00:17:03.030096,P006,Webcam HD,Electronics,CUST0069,Eric Cox,SP001,1,86.82,0.0,86.82,PayPal,Next Day,North,2025-05-25,2025,5,25
SALE100612,2025-10-06 19:17:03.030096,P007,Desk Lamp,Furniture,CUST0027,Jennifer King,SP002,2,41.93,0.0,83.86,Bank Transfer,Standard,South,2025-10-06,2025,10,6
SALE100613,2025-12-26 03:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0019,Jacob Wilson,SP004,1,117.84,0.0,117.84,Bank Transfer,Standard,West,2025-12-26,2025,12,26
SALE100614,2025-11-14 16:17:03.030096,P001,Laptop Pro,Electronics,CUST0095,Laura Roberts,SP002,1,1096.89,0.0,1096.89,Credit Card,Standard,South,2025-11-14,2025,11,14
SALE100615,2025-07-23 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0032,Donna Davis,SP001,4,128.51,0.0,514.04,PayPal,Express,North,2025-07-23,2025,7,23
SALE100616,2025-04-09 10:17:03.030096,P001,Laptop Pro,Electronics,CUST0066,Kimberly Bell,SP003,2,1339.69,0.0,2679.38,Credit Card,Next Day,East,2025-04-09,2025,4,9
SALE100617,2025-12-15 08:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0070,Jennifer Johnson,SP002,1,126.12,0.0,126.12,Cash,Next Day,South,2025-12-15,2025,12,15
SALE100618,2025-12-19 20:17:03.030096,P003,Gaming Chair,Furniture,CUST0017,Nancy Lopez,SP001,1,264.4,0.0,264.4,PayPal,Standard,North,2025-12-19,2025,12,19
SALE100619,2025-03-22 17:17:03.030096,P003,Gaming Chair,Furniture,CUST0041,Richard Flores,SP002,1,286.06,0.0,286.06,PayPal,Next Day,South,2025-03-22,2025,3,22
SALE100620,2025-04-22 18:17:03.030096,P006,Webcam HD,Electronics,CUST0088,Sandra Roberts,SP002,4,69.32,0.0,277.28,Credit Card,Next Day,South,2025-04-22,2025,4,22
SALE100621,2025-11-18 17:17:03.030096,P001,Laptop Pro,Electronics,CUST0030,Ryan Howard,SP001,1,1354.5,277.46,1077.04,Bank Transfer,Express,North,2025-11-18,2025,11,18
SALE100622,2025-03-03 22:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0089,Carol Barnes,SP003,1,138.31,0.0,138.31,PayPal,Standard,East,2025-03-03,2025,3,3
SALE100623,2025-12-29 22:17:03.030096,P008,USB-C Hub,Accessories,CUST0080,Edward Williams,SP002,1,32.18,0.0,32.18,Bank Transfer,Standard,South,2025-12-29,2025,12,29
SALE100624,2025-03-09 06:17:03.030096,P003,Gaming Chair,Furniture,CUST0032,Donna Davis,SP001,3,306.77,0.0,920.31,PayPal,Next Day,North,2025-03-09,2025,3,9
SALE100625,2025-06-27 08:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0029,Charles Turner,SP004,3,120.79,0.0,362.37,Cash,Express,West,2025-06-27,2025,6,27
SALE100626,2025-06-20 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0049,Ruth Sanders,SP001,1,32.45,0.0,32.45,Credit Card,Express,North,2025-06-20,2025,6,20
SALE100627,2025-09-30 20:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0057,William White,SP003,1,144.63,12.52,132.11,Cash,Express,East,2025-09-30,2025,9,30
SALE100628,2025-07-15 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0088,Sandra Roberts,SP002,1,287.97,0.0,287.97,PayPal,Standard,South,2025-07-15,2025,7,15
SALE100629,2025-04-25 22:17:03.030096,P003,Gaming Chair,Furniture,CUST0011,Cynthia Smith,SP004,2,292.32,0.0,584.64,Cash,Express,West,2025-04-25,2025,4,25
SALE100630,2025-09-19 15:17:03.030096,P006,Webcam HD,Electronics,CUST0059,Jason Lee,SP004,2,71.38,16.07,126.69,PayPal,Next Day,West,2025-09-19,2025,9,19
SALE100631,2025-03-03 22:17:03.030096,P004,"Monitor 27""",Electronics,CUST0099,Brenda Allen,SP003,1,412.58,0.0,412.58,Cash,Express,East,2025-03-03,2025,3,3
SALE100632,2025-09-08 18:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0063,Paul Harris,SP003,3,130.93,41.11,351.68,Cash,Next Day,East,2025-09-08,2025,9,8
SALE100633,2025-11-30 15:17:03.030096,P003,Gaming Chair,Furniture,CUST0099,Brenda Allen,SP003,2,330.28,0.0,660.56,PayPal,Next Day,East,2025-11-30,2025,11,30
SALE100634,2025-12-30 07:17:03.030096,P006,Webcam HD,Electronics,CUST0014,Kathleen Peterson,SP004,1,80.79,0.0,80.79,Bank Transfer,Express,West,2025-12-30,2025,12,30
SALE100635,2025-10-09 03:17:03.030096,P001,Laptop Pro,Electronics,CUST0068,Kenneth Cox,SP001,2,1379.99,180.9,2579.08,PayPal,Standard,North,2025-10-09,2025,10,9
SALE100636,2025-11-08 14:17:03.030096,P004,"Monitor 27""",Electronics,CUST0085,Rebecca Johnson,SP003,2,408.43,0.0,816.86,PayPal,Next Day,East,2025-11-08,2025,11,8
SALE100637,2026-01-29 11:17:03.030096,P001,Laptop Pro,Electronics,CUST0085,Rebecca Johnson,SP003,1,1378.64,145.47,1233.17,PayPal,Next Day,East,2026-01-29,2026,1,29
SALE100638,2025-04-11 09:17:03.030096,P003,Gaming Chair,Furniture,CUST0023,Kimberly Moore,SP003,3,294.98,0.0,884.94,Credit Card,Next Day,East,2025-04-11,2025,4,11
SALE100639,2025-08-02 08:17:03.030096,P003,Gaming Chair,Furniture,CUST0038,Stephen Thomas,SP002,1,295.18,51.07,244.11,Bank Transfer,Next Day,South,2025-08-02,2025,8,2
SALE100640,2025-10-10 10:17:03.030096,P002,Wireless Mouse,Accessories,CUST0080,Edward Williams,SP002,5,48.28,0.0,241.4,Cash,Standard,South,2025-10-10,2025,10,10
SALE100641,2025-07-26 10:17:03.030096,P001,Laptop Pro,Electronics,CUST0070,Jennifer Johnson,SP002,3,1122.16,715.68,2650.8,Bank Transfer,Next Day,South,2025-07-26,2025,7,26
SALE100642,2025-06-26 12:17:03.030096,P004,"Monitor 27""",Electronics,CUST0082,Barbara Collins,SP002,1,355.84,0.0,355.84,Cash,Next Day,South,2025-06-26,2025,6,26
SALE100643,2025-11-12 10:17:03.030096,P007,Desk Lamp,Furniture,CUST0039,Brandon Sanchez,SP003,1,34.53,0.0,34.53,Credit Card,Next Day,East,2025-11-12,2025,11,12
SALE100644,2025-07-24 18:17:03.030096,P001,Laptop Pro,Electronics,CUST0089,Carol Barnes,SP003,1,1335.11,0.0,1335.11,Bank Transfer,Express,East,2025-07-24,2025,7,24
SALE100645,2025-10-23 18:17:03.030096,P007,Desk Lamp,Furniture,CUST0031,Mark Stewart,SP003,1,44.53,0.0,44.53,Bank Transfer,Express,East,2025-10-23,2025,10,23
SALE100646,2025-10-15 20:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0039,Brandon Sanchez,SP003,2,123.73,0.0,247.46,Cash,Standard,East,2025-10-15,2025,10,15
SALE100647,2025-06-26 04:17:03.030096,P001,Laptop Pro,Electronics,CUST0050,Sharon Ross,SP001,1,1168.75,0.0,1168.75,Bank Transfer,Next Day,North,2025-06-26,2025,6,26
SALE100648,2025-10-15 08:17:03.030096,P002,Wireless Mouse,Accessories,CUST0038,Stephen Thomas,SP002,3,43.17,0.0,129.51,Cash,Next Day,South,2025-10-15,2025,10,15
SALE100649,2025-10-06 01:17:03.030096,P001,Laptop Pro,Electronics,CUST0006,Nancy Price,SP002,1,1112.6,0.0,1112.6,Credit Card,Next Day,South,2025-10-06,2025,10,6
SALE100650,2025-06-09 14:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0050,Sharon Ross,SP001,1,140.22,26.03,114.19,PayPal,Standard,North,2025-06-09,2025,6,9
SALE100651,2025-07-03 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0014,Kathleen Peterson,SP004,1,37.49,0.0,37.49,Credit Card,Standard,West,2025-07-03,2025,7,3
SALE100652,2025-05-30 21:17:03.030096,P008,USB-C Hub,Accessories,CUST0086,Carol Scott,SP001,3,35.56,21.36,85.32,Credit Card,Express,North,2025-05-30,2025,5,30
SALE100653,2025-07-20 17:17:03.030096,P001,Laptop Pro,Electronics,CUST0039,Brandon Sanchez,SP003,1,1045.63,0.0,1045.63,Bank Transfer,Standard,East,2025-07-20,2025,7,20
SALE100654,2025-09-12 05:17:03.030096,P008,USB-C Hub,Accessories,CUST0068,Kenneth Cox,SP001,1,32.31,0.0,32.31,Cash,Standard,North,2025-09-12,2025,9,12
SALE100655,2025-06-23 08:17:03.030096,P007,Desk Lamp,Furniture,CUST0075,Jeffrey Wood,SP001,2,35.22,0.0,70.44,Cash,Express,North,2025-06-23,2025,6,23
SALE100656,2025-10-21 20:17:03.030096,P007,Desk Lamp,Furniture,CUST0033,Kevin Ramirez,SP002,2,42.23,0.0,84.46,Cash,Next Day,South,2025-10-21,2025,10,21
SALE100657,2025-06-18 00:17:03.030096,P003,Gaming Chair,Furniture,CUST0042,Stephen Allen,SP001,2,273.52,52.52,494.52,Bank Transfer,Express,North,2025-06-18,2025,6,18
SALE100658,2025-06-16 13:17:03.030096,P003,Gaming Chair,Furniture,CUST0078,Emily Evans,SP001,1,306.45,0.0,306.45,Credit Card,Express,North,2025-06-16,2025,6,16
SALE100659,2025-05-10 10:17:03.030096,P006,Webcam HD,Electronics,CUST0061,Barbara Sanchez,SP004,5,68.29,0.0,341.45,PayPal,Standard,West,2025-05-10,2025,5,10
SALE100660,2025-06-15 04:17:03.030096,P002,Wireless Mouse,Accessories,CUST0076,Brandon Morgan,SP004,1,43.11,0.0,43.11,PayPal,Standard,West,2025-06-15,2025,6,15
SALE100661,2025-12-01 21:17:03.030096,P007,Desk Lamp,Furniture,CUST0078,Emily Evans,SP001,1,39.23,2.55,36.68,PayPal,Next Day,North,2025-12-01,2025,12,1
SALE100662,2025-04-07 03:17:03.030096,P006,Webcam HD,Electronics,CUST0065,Carol Young,SP002,3,80.76,51.75,190.53,Cash,Express,South,2025-04-07,2025,4,7
SALE100663,2025-05-13 03:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0035,Lisa Gonzalez,SP002,1,149.28,0.0,149.28,PayPal,Standard,South,2025-05-13,2025,5,13
SALE100664,2025-05-22 01:17:03.030096,P004,"Monitor 27""",Electronics,CUST0014,Kathleen Peterson,SP004,1,440.27,0.0,440.27,Bank Transfer,Standard,West,2025-05-22,2025,5,22
SALE100665,2025-10-16 05:17:03.030096,P006,Webcam HD,Electronics,CUST0097,Linda Hernandez,SP002,2,71.9,0.0,143.8,Credit Card,Next Day,South,2025-10-16,2025,10,16
SALE100666,2025-04-19 10:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0003,Matthew Bell,SP003,1,132.29,8.12,124.17,PayPal,Express,East,2025-04-19,2025,4,19
SALE100667,2025-03-31 09:17:03.030096,P006,Webcam HD,Electronics,CUST0048,Rebecca Sanders,SP001,2,77.21,38.51,115.91,Cash,Express,North,2025-03-31,2025,3,31
SALE100668,2025-05-25 14:17:03.030096,P004,"Monitor 27""",Electronics,CUST0098,Michelle Clark,SP001,2,419.71,0.0,839.42,Bank Transfer,Next Day,North,2025-05-25,2025,5,25
SALE100669,2025-06-18 00:17:03.030096,P006,Webcam HD,Electronics,CUST0005,Joseph Thompson,SP003,4,74.46,19.06,278.78,Cash,Express,East,2025-06-18,2025,6,18
SALE100670,2025-06-01 21:17:03.030096,P008,USB-C Hub,Accessories,CUST0076,Brandon Morgan,SP004,4,30.15,25.44,95.16,Credit Card,Next Day,West,2025-06-01,2025,6,1
SALE100671,2025-11-03 20:17:03.030096,P003,Gaming Chair,Furniture,CUST0069,Eric Cox,SP001,1,296.78,65.71,231.07,Cash,Express,North,2025-11-03,2025,11,3
SALE100672,2025-12-31 12:17:03.030096,P006,Webcam HD,Electronics,CUST0014,Kathleen Peterson,SP004,1,84.48,0.0,84.48,Bank Transfer,Standard,West,2025-12-31,2025,12,31
SALE100673,2025-07-30 18:17:03.030096,P002,Wireless Mouse,Accessories,CUST0017,Nancy Lopez,SP001,2,47.25,0.0,94.5,PayPal,Next Day,North,2025-07-30,2025,7,30
SALE100674,2025-05-17 11:17:03.030096,P006,Webcam HD,Electronics,CUST0095,Laura Roberts,SP002,2,72.69,0.0,145.38,Cash,Express,South,2025-05-17,2025,5,17
SALE100675,2025-05-18 01:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0030,Ryan Howard,SP001,1,131.0,30.7,100.3,Credit Card,Express,North,2025-05-18,2025,5,18
SALE100676,2026-01-27 02:17:03.030096,P002,Wireless Mouse,Accessories,CUST0048,Rebecca Sanders,SP001,3,43.4,0.0,130.2,Bank Transfer,Standard,North,2026-01-27,2026,1,27
SALE100677,2025-02-27 17:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0061,Barbara Sanchez,SP004,1,121.73,0.0,121.73,Cash,Standard,West,2025-02-27,2025,2,27
SALE100678,2025-06-17 22:17:03.030096,P001,Laptop Pro,Electronics,CUST0045,Sarah Williams,SP003,1,1175.94,0.0,1175.94,Bank Transfer,Standard,East,2025-06-17,2025,6,17
SALE100679,2025-03-10 22:17:03.030096,P003,Gaming Chair,Furniture,CUST0027,Jennifer King,SP002,5,325.86,0.0,1629.3,Credit Card,Standard,South,2025-03-10,2025,3,10
SALE100680,2025-07-29 23:17:03.030096,P007,Desk Lamp,Furniture,CUST0070,Jennifer Johnson,SP002,1,35.31,0.0,35.31,Cash,Next Day,South,2025-07-29,2025,7,29
SALE100681,2025-09-02 13:17:03.030096,P004,"Monitor 27""",Electronics,CUST0023,Kimberly Moore,SP003,2,414.13,0.0,828.26,Cash,Standard,East,2025-09-02,2025,9,2
SALE100682,2025-05-14 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0060,Karen Harris,SP004,1,41.08,0.0,41.08,Bank Transfer,Express,West,2025-05-14,2025,5,14
SALE100683,2025-11-20 19:17:03.030096,P004,"Monitor 27""",Electronics,CUST0066,Kimberly Bell,SP003,4,371.54,0.0,1486.16,Bank Transfer,Standard,East,2025-11-20,2025,11,20
SALE100684,2025-06-08 09:17:03.030096,P006,Webcam HD,Electronics,CUST0002,Stephanie Watson,SP003,1,84.65,0.0,84.65,Credit Card,Express,East,2025-06-08,2025,6,8
SALE100685,2025-07-05 15:17:03.030096,P004,"Monitor 27""",Electronics,CUST0015,Sandra Garcia,SP003,3,350.32,0.0,1050.96,Credit Card,Express,East,2025-07-05,2025,7,5
SALE100686,2025-07-07 18:17:03.030096,P002,Wireless Mouse,Accessories,CUST0086,Carol Scott,SP001,1,42.27,0.0,42.27,Cash,Express,North,2025-07-07,2025,7,7
SALE100687,2026-01-18 06:17:03.030096,P008,USB-C Hub,Accessories,CUST0083,Barbara Hill,SP004,2,39.66,0.0,79.32,Bank Transfer,Standard,West,2026-01-18,2026,1,18
SALE100688,2025-08-20 09:17:03.030096,P004,"Monitor 27""",Electronics,CUST0056,Gary Morgan,SP001,3,358.68,0.0,1076.04,PayPal,Standard,North,2025-08-20,2025,8,20
SALE100689,2025-07-13 09:17:03.030096,P002,Wireless Mouse,Accessories,CUST0034,Deborah Johnson,SP001,1,48.86,0.0,48.86,Cash,Express,North,2025-07-13,2025,7,13
SALE100690,2025-02-20 11:17:03.030096,P001,Laptop Pro,Electronics,CUST0063,Paul Harris,SP003,1,1054.27,54.07,1000.2,PayPal,Next Day,East,2025-02-20,2025,2,20
SALE100691,2025-12-21 16:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0001,Sandra Carter,SP001,2,140.58,51.17,229.99,Cash,Express,North,2025-12-21,2025,12,21
SALE100692,2025-04-22 20:17:03.030096,P006,Webcam HD,Electronics,CUST0044,Ashley Collins,SP002,1,76.46,0.0,76.46,Cash,Standard,South,2025-04-22,2025,4,22
SALE100693,2025-06-29 08:17:03.030096,P006,Webcam HD,Electronics,CUST0062,Michael Garcia,SP001,1,78.96,0.0,78.96,Cash,Standard,North,2025-06-29,2025,6,29
SALE100694,2025-05-29 01:17:03.030096,P006,Webcam HD,Electronics,CUST0051,Kenneth Morgan,SP004,1,73.2,6.58,66.62,Bank Transfer,Standard,West,2025-05-29,2025,5,29
SALE100695,2025-11-07 23:17:03.030096,P006,Webcam HD,Electronics,CUST0100,Amy Torres,SP004,1,87.18,0.0,87.18,Bank Transfer,Standard,West,2025-11-07,2025,11,7
SALE100696,2025-02-05 12:17:03.030096,P006,Webcam HD,Electronics,CUST0018,Brenda Hernandez,SP001,1,85.49,0.0,85.49,PayPal,Express,North,2025-02-05,2025,2,5
SALE100697,2025-05-31 12:17:03.030096,P001,Laptop Pro,Electronics,CUST0036,Jeffrey Watson,SP004,1,1106.3,0.0,1106.3,Cash,Next Day,West,2025-05-31,2025,5,31
SALE100698,2025-12-03 03:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0099,Brenda Allen,SP003,1,136.65,0.0,136.65,Credit Card,Standard,East,2025-12-03,2025,12,3
SALE100699,2025-08-16 16:17:03.030096,P008,USB-C Hub,Accessories,CUST0095,Laura Roberts,SP002,1,37.84,2.63,35.21,Bank Transfer,Express,South,2025-08-16,2025,8,16
SALE100700,2025-11-28 01:17:03.030096,P002,Wireless Mouse,Accessories,CUST0057,William White,SP003,1,46.31,4.82,41.49,PayPal,Express,East,2025-11-28,2025,11,28
SALE100701,2025-08-11 01:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0028,Deborah Carter,SP002,1,133.85,0.0,133.85,Cash,Next Day,South,2025-08-11,2025,8,11
SALE100702,2025-06-27 13:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0049,Ruth Sanders,SP001,3,113.29,0.0,339.87,Bank Transfer,Next Day,North,2025-06-27,2025,6,27
SALE100703,2025-02-25 14:17:03.030096,P008,USB-C Hub,Accessories,CUST0027,Jennifer King,SP002,1,39.38,0.0,39.38,Cash,Next Day,South,2025-02-25,2025,2,25
SALE100704,2025-08-27 00:17:03.030096,P007,Desk Lamp,Furniture,CUST0018,Brenda Hernandez,SP001,1,43.14,0.0,43.14,PayPal,Next Day,North,2025-08-27,2025,8,27
SALE100705,2025-10-05 18:17:03.030096,P008,USB-C Hub,Accessories,CUST0074,Kenneth Sanders,SP001,1,30.89,0.0,30.89,Credit Card,Next Day,North,2025-10-05,2025,10,5
SALE100706,2025-04-18 10:17:03.030096,P008,USB-C Hub,Accessories,CUST0040,James Stewart,SP002,4,30.35,15.14,106.26,Cash,Standard,South,2025-04-18,2025,4,18
SALE100707,2025-10-24 08:17:03.030096,P002,Wireless Mouse,Accessories,CUST0052,Dorothy Rogers,SP001,1,46.99,0.0,46.99,Bank Transfer,Standard,North,2025-10-24,2025,10,24
SALE100708,2026-01-16 17:17:03.030096,P006,Webcam HD,Electronics,CUST0054,Anna Taylor,SP001,1,68.46,7.09,61.37,PayPal,Express,North,2026-01-16,2026,1,16
SALE100709,2025-09-28 18:17:03.030096,P001,Laptop Pro,Electronics,CUST0034,Deborah Johnson,SP001,1,1159.78,0.0,1159.78,Cash,Express,North,2025-09-28,2025,9,28
SALE100710,2025-11-15 23:17:03.030096,P001,Laptop Pro,Electronics,CUST0046,Susan Morgan,SP001,2,1116.25,0.0,2232.5,Bank Transfer,Standard,North,2025-11-15,2025,11,15
SALE100711,2025-06-19 08:17:03.030096,P007,Desk Lamp,Furniture,CUST0019,Jacob Wilson,SP004,2,42.91,0.0,85.82,PayPal,Express,West,2025-06-19,2025,6,19
SALE100712,2025-05-22 09:17:03.030096,P002,Wireless Mouse,Accessories,CUST0074,Kenneth Sanders,SP001,1,46.35,0.0,46.35,Credit Card,Standard,North,2025-05-22,2025,5,22
SALE100713,2025-03-13 05:17:03.030096,P004,"Monitor 27""",Electronics,CUST0057,William White,SP003,3,446.0,159.27,1178.73,Cash,Standard,East,2025-03-13,2025,3,13
SALE100714,2025-11-06 14:17:03.030096,P001,Laptop Pro,Electronics,CUST0028,Deborah Carter,SP002,2,1262.4,0.0,2524.8,Bank Transfer,Next Day,South,2025-11-06,2025,11,6
